,tweetid,tweet,lan_tag,ftid,sentiment
1747,1134083530756186112,RT @SapnaDasi7 Prediction About Saint Rampal ji As per Nostradamus India Sant will be ruling world by 2020 That Sant is Rampal ji Maharaj…,RT\Eng @\O SapnaDasi7\Eng Prediction\Eng About\Eng Saint\Eng Rampal\Eng ji\Hin As\Hin per\Eng Nostradamus\Eng India\Eng Sant\Eng will\Eng be\Eng ruling\Eng world\Eng by\Eng 2020\O That\Eng Sant\Eng is\Eng Rampal\Hin ji\Hin Maharaj\Hin …\O ,40165,neutral
1748,1134695408343453697,Kya bat hai yaro Yah waki me shandar hai best mutual fund app #Groww  @_groww,Kya\Hin bat\Hin hai\Hin yaro\Hin Yah\Hin waki\Eng me\Hin shandar\Hin hai\Hin best\Eng mutual\Eng fund\Eng app\Hin #\O Groww\Hin @_\O groww\Hin ,40175,positive
1749,1134499143181787136,RT @sufiyanahmadMIM Hamari kisi se koi zaati muqalifat nahi hai Ham #BJP Aur #RSS ki ideology ka virodh karte hai Aur aesi mansikta ka v…,RT\Hin @\O sufiyanahmadMIM\Hin Hamari\Hin kisi\Hin se\Hin koi\Hin zaati\Hin muqalifat\Hin nahi\Hin hai\Hin Ham\Hin #\O BJP\Hin Aur\Hin #\O RSS\Hin ki\Eng ideology\Eng ka\Hin virodh\Hin karte\Hin hai\Hin Aur\Hin aesi\Eng mansikta\Eng ka\Eng v\Eng …\O ,40181,neutral
1750,1134010896890523649,@sardanarohit chal fuut le bjp spoke person  Tera journalism ka koi value h thu thu thu karte h tumpe,@\O sardanarohit\Hin chal\Hin fuut\Hin le\Hin bjp\Hin spoke\Eng person\Eng Tera\Eng journalism\Eng ka\Eng koi\Hin value\Eng h\Hin thu\Hin thu\Hin thu\Hin karte\Hin h\Hin tumpe\Hin ,40186,negative
1751,1134748067003895808,@male_bitch666 Isse to crush itna impress ho gayi hogi dekho kahin rishta to nahi bhijwa diya ghar!!!😂😂,@\O male\Eng _\O bitch666\Eng Isse\Eng to\Eng crush\Eng itna\Eng impress\Eng ho\Hin gayi\Hin hogi\Hin dekho\Hin kahin\Hin rishta\Hin to\Hin nahi\Hin bhijwa\Hin diya\Hin ghar\Hin !!!😂😂\O ,40209,positive
1752,1133564225086021632,With Sai grace structure work is complete special thanks to Vinny maa and Sada Ghode https//t    co/tiIT6oi8Xm,With\Eng Sai\Eng grace\Eng structure\Eng work\Eng is\Eng complete\Eng special\Eng thanks\Eng to\Eng Vinny\Eng maa\Eng and\Hin Sada\Hin Ghode\Hin https\Eng //\O t\Eng co\Eng /\O tiIT6oi8Xm\Eng ,40218,positive
1753,1134470386874167297,Tum saale itni badi tamacha logo ne maara lekin abhi bhi nahi sudhroge.. lage raho dalit savarn hindu Muslim k… https//t.co/hMTlH4NgEU,Tum\Hin saale\Hin itni\Hin badi\Hin tamacha\Hin logo\Hin ne\Hin maara\Hin lekin\Hin abhi\Hin bhi\Hin nahi\Hin sudhroge\Hin ..\O lage\Hin raho\Hin dalit\Hin savarn\Hin hindu\Hin Muslim\Hin k\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O hMTlH4NgEU\Eng ,40223,negative
1754,1134790042201862145,@MominaBasit1 Hahaha baari ub AP loogo ki aegi and I ll make it sure ky jb bhi PML N ki Govt aegi apka ehtisaab zaroor ho -D,@\O MominaBasit1\Hin Hahaha\Hin baari\Hin ub\Hin AP\Hin loogo\Hin ki\Hin aegi\Eng and\Eng I\Eng ll\Eng make\Eng it\Eng sure\Eng ky\Hin jb\Hin bhi\Hin PML\Eng N\Eng ki\Eng Govt\Eng aegi\Hin apka\Hin ehtisaab\Hin zaroor\Hin ho\Hin -\O D\Hin ,40244,negative
1755,1134401588938780674,@delhichatter public ne is Chaman ki baat sun li aur soch ke hi vote daala https//t.co/UYM7oXeM6y,@\O delhichatter\Hin public\Hin ne\Hin is\Hin Chaman\Hin ki\Hin baat\Hin sun\Hin li\Hin aur\Hin soch\Hin ke\Hin hi\Hin vote\Hin daala\Hin https\Eng //\O t\Eng .\O co\Eng /\O UYM7oXeM6y\Eng ,40271,negative
1756,1131570744658239489,@theskindoctor13 Saab ye Mahathagbandhan walon Ka internet band hua kya? There is no chatting in their WhatsApp group haain 😂,@\O theskindoctor13\Eng Saab\Eng ye\Hin Mahathagbandhan\Hin walon\Hin Ka\Hin internet\Eng band\Eng hua\Hin kya\Hin ?\O There\Eng is\Eng no\Eng chatting\Eng in\Eng their\Eng WhatsApp\Eng group\Eng haain\Hin 😂\O ,40308,neutral
1757,1134869204912476161,@JuhiRajput13 😌haa good night Tc 🤗❤ Sapne dil ho uske dekh lena and miss me baby 😎😘😘💕 https//t.co/gQGm7IqSl8,@\O JuhiRajput13\Hin 😌\EMT haa\Hin good\Hin night\Eng Tc\Hin 🤗❤\O Sapne\Hin dil\Hin ho\Hin uske\Hin dekh\Hin lena\Hin and\Eng miss\Eng me\Hin baby\Eng 😎😘😘💕\O https\Eng //\O t\Eng .\O co\Eng /\O gQGm7IqSl8\Eng ,40310,positive
1758,1134692507789381633,JAI BHEEM ठाकुर ने .... साधुओ की फौज बनाई SHAME BJP SHAME MODI SHAME NISHANK SHAME ANDH BHAKTH https//t.co/5CGd5lTzdz,JAI\Hin BHEEM\Hin ठाकुर\O ने\O ....\O साधुओ\O की\O फौज\O बनाई\O SHAME\Hin BJP\Eng SHAME\Hin MODI\Hin SHAME\Hin NISHANK\Hin SHAME\Hin ANDH\Hin BHAKTH\Hin https\Eng //\O t\Eng .\O co\Eng /\O 5CGd5lTzdz\Eng ,40371,negative
1759,1135214775166652417,RT @Santosh51516329 #IA2018JOINING Congress sarkar BJP ko berojgari ke liye blame kr rhi h. m Rajsthn ka nivasi IA 2018 bharti ka select…,RT\Eng @\O Santosh51516329\Eng #\O IA2018JOINING\Eng Congress\Eng sarkar\Hin BJP\Eng ko\Hin berojgari\Hin ke\Hin liye\Hin blame\Hin kr\Hin rhi\Hin h\Hin .\O m\Hin Rajsthn\Hin ka\Hin nivasi\Hin IA\Hin 2018\O bharti\Hin ka\Hin select\Eng …\O ,40384,neutral
1760,1132649050224975872,Amethi me BJP leader ki hatya ka ATAL SENA ninda karti hai BJP evm ATAL SENA ke ksrykataon ki surakchha ki respon… https//t.co/jbdRBX8yHc,Amethi\Eng me\Eng BJP\Eng leader\Eng ki\Hin hatya\Hin ka\Hin ATAL\Hin SENA\Hin ninda\Hin karti\Hin hai\Hin BJP\Eng evm\Hin ATAL\Hin SENA\Hin ke\Hin ksrykataon\Hin ki\Hin surakchha\Hin ki\Hin respon\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O jbdRBX8yHc\Eng ,40396,neutral
1761,1130872415721074690,@RabriDeviRJD Koi nhi jeetne me 2 -4 vote km pde to badhwa denge Faltu ka rola mt failao EVM ki baat kro… https//tco/yZKF8AqxUr,@\O RabriDeviRJD\Hin Koi\Hin nhi\Hin jeetne\Hin me\Hin 2\O -4\O vote\Eng km\Eng pde\Eng to\Hin badhwa\Hin denge\Hin Faltu\Hin ka\Hin rola\Hin mt\Hin failao\Hin EVM\Eng ki\Hin baat\Hin kro\Hin …\O https\Eng //\O tco\Eng /\O yZKF8AqxUr\Hin ,40417,negative
1762,1134025206656262144,@rssurjewala @INCIndia Good idea     media for sale?? Media bejar hogaya lagta,@\O rssurjewala\Hin @\O INCIndia\Eng Good\Eng idea\Eng media\Eng for\Eng sale\Eng ??\O Media\Hin bejar\Hin hogaya\Hin lagta\Hin ,40433,negative
1763,1134530191055818754,RT @aiishadahir @__HZA__ @alqiyamah75 @MyAbdool @umar__aliyu_htr Prophet isa is not dead & your screenshot ahadith are all daeef so they c…,RT\Eng @\O aiishadahir\Hin @__\O HZA\Eng __\O @\O alqiyamah75\Eng @\O MyAbdool\Eng @\O umar\Hin __\O aliyu\Hin _\O htr\Eng Prophet\Eng isa\Eng is\Eng not\Eng dead\Eng &\O your\Eng screenshot\Eng ahadith\Eng are\Hin all\Eng daeef\Eng so\Eng they\Eng c\Eng …\O ,40470,negative
1764,1133396346612998145,@AkhileshPSingh @BJP4India @RSSorg To fir kala pani ki saja kyun Hui angrejo ke chatukar hote to Congress ke neta hote,@\O AkhileshPSingh\Hin @\O BJP4India\Eng @\O RSSorg\Eng To\Eng fir\Hin kala\Hin pani\Hin ki\Hin saja\Hin kyun\Hin Hui\Hin angrejo\Hin ke\Hin chatukar\Hin hote\Hin to\Eng Congress\Eng ke\Hin neta\Hin hote\Hin ,40481,negative
1765,1134429502619160577,@MaryamNSharif Allah ki Kasam tum se Zada dheet bewakuf koi nai dekha. Chorni. Chor ki beti. Chor ki Behan. Chor ki… https//t.co/B3bOyGq8H5,@\O MaryamNSharif\Hin Allah\Hin ki\Hin Kasam\Hin tum\Hin se\Hin Zada\Hin dheet\Hin bewakuf\Hin koi\Hin nai\Hin dekha\Hin .\O Chorni\Hin .\O Chor\Hin ki\Hin beti\Hin .\O Chor\Hin ki\Hin Behan\Hin .\O Chor\Hin ki\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O B3bOyGq8H5\Eng ,40495,negative
1766,1131604482847006721,RT @DrKrishanBir Baghpat Dr. Satya Pal Singh Jee ki Jeet per Hardik Subhkamnaye,RT\Eng @\O DrKrishanBir\Eng Baghpat\Eng Dr\Eng .\O Satya\Hin Pal\Hin Singh\Hin Jee\Hin ki\Hin Jeet\Hin per\Hin Hardik\Hin Subhkamnaye\Hin ,40514,positive
1767,1131812809900036096,Many Many congratulations to BJP party and their Diamond Karyakarta                     Good work always give good results     With t… https//t    co/EYBIaqEFQT,Many\Eng Many\Eng congratulations\Eng to\Eng BJP\Eng party\Eng and\Eng their\Eng Diamond\Eng Karyakarta\Eng Good\Eng work\Eng always\Eng give\Eng good\Eng results\Eng With\Eng t\Eng …\O https\Eng //\O t\Eng co\Hin /\O EYBIaqEFQT\Hin ,40525,positive
1768,1131991718809677824,20 se 25 students aaj mar gaye aur tum sale tatti media ko society ke samne usko joor joor se laana ke bajaye  modi… https//t.co/tU3phRPpGn,20\O se\Eng 25\O students\Eng aaj\Hin mar\Hin gaye\Hin aur\Hin tum\Hin sale\Hin tatti\Eng media\Eng ko\Eng society\Hin ke\Hin samne\Hin usko\Hin joor\Hin joor\Hin se\Hin laana\Hin ke\Hin bajaye\Hin modi\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O tU3phRPpGn\Eng ,40545,negative
1769,1134882832604491776,RT @arshikanna Sad that Bollywood is not supporting content driven movies.Hope we get to c more movies like these. Such a light hearted an…,RT\Hin @\O arshikanna\Hin Sad\Hin that\Eng Bollywood\Eng is\Eng not\Eng supporting\Eng content\Eng driven\Eng movies\Eng .\O Hope\Eng we\Eng get\Eng to\Eng c\Eng more\Eng movies\Eng like\Eng these\Eng .\O Such\Eng a\Eng light\Eng hearted\Eng an\Eng …\O ,40549,negative
1770,1134002294788255744,@SHARMILABK2 @narendramodi Respected Modi Ji Please help us in this issue,@\O SHARMILABK2\Hin @\O narendramodi\Hin Respected\Eng Modi\Eng Ji\Hin Please\Eng help\Eng us\Eng in\Eng this\Eng issue\Eng ,40587,neutral
1771,1134280025983733762,Good Morning Mere Sohne Satguru @Gurmeetramrahim Ji Thanks For Everything🙏🙏 Miss you so much Sohne Satguru… https//t.co/syf1Xtm5ST,Good\Eng Morning\Hin Mere\Hin Sohne\Hin Satguru\Eng @\O Gurmeetramrahim\Eng Ji\Eng Thanks\Eng For\Eng Everything\Eng 🙏🙏\O Miss\Eng you\Hin so\Eng much\Hin Sohne\Hin Satguru\Eng …\O https\Eng //\O t\Eng .\O co\Eng /\O syf1Xtm5ST\Eng ,40618,positive
1772,1134900244141944833,@gajendraAmbedk1 teri ma ka loda haram kr lode . fte condom ki pedaish. sale kutte ke beej.,@\O gajendraAmbedk1\Hin teri\Hin ma\Hin ka\Hin loda\Hin haram\Hin kr\Hin lode\Eng .\O fte\Eng condom\Eng ki\Eng pedaish\Hin .\O sale\Hin kutte\Hin ke\Hin beej\Hin .\O ,40622,negative
1773,1134139031812395008,@SushmaSwaraj Maam  phir bhi saree aapne jo videsh mein hain  aap se hi madad mangenge  wish you long & healthy life  pranaam 👃👃👃,@\O SushmaSwaraj\Hin Maam\Hin phir\Hin bhi\Hin saree\Hin aapne\Hin jo\Hin videsh\Hin mein\Hin hain\Hin aap\Hin se\Hin hi\Hin madad\Hin mangenge\Hin wish\Eng you\Eng long\Eng &\O healthy\Eng life\Eng pranaam\Hin 👃👃👃\O ,40637,positive
1774,1133211284386660353,@ashutosh83B Tu patrkar hai  ya santiduto ka chamcha            Tuje pta nhi ho to bta du mathura mai ramjan  mai lashi fr… https//t   co/YmTa5hOWR4,@\O ashutosh83B\Eng Tu\Eng patrkar\Hin hai\Hin ya\Hin santiduto\Hin ka\Hin chamcha\Hin Tuje\Hin pta\Hin nhi\Hin ho\Hin to\Hin bta\Hin du\Hin mathura\Hin mai\Hin ramjan\Hin mai\Hin lashi\Hin fr\Eng …\O https\Eng //\O t\Eng co\Hin /\O YmTa5hOWR4\Eng ,40671,negative
1775,1135269108553928704,@donnabrazile I guess your right Russia is the reason Hilary lost. Yeah they didn't give enough money to the Clint… https//t.co/bdnUfZiuet,@\O donnabrazile\Eng I\Eng guess\Eng your\Eng right\Eng Russia\Eng is\Eng the\Eng reason\Eng Hilary\Eng lost\Eng .\O Yeah\Hin they\Eng didn't\Eng give\Eng enough\Eng money\Eng to\Eng the\Eng Clint\Eng …\O https\Eng //\O t\Eng .\O co\Hin /\O bdnUfZiuet\Hin ,40778,neutral
1776,1134890648618774528,BC light kat di abhi toh shuru bhi nahi hua match... #UCLFinal #delhi Upar se garmi ne alag maar rakhi hai.,BC\Eng light\Eng kat\Hin di\Hin abhi\Hin toh\Hin shuru\Hin bhi\Hin nahi\Hin hua\Hin match\Eng ...\O #\O UCLFinal\Eng #\O delhi\Hin Upar\Hin se\Hin garmi\Hin ne\Hin alag\Hin maar\Hin rakhi\Hin hai\Hin .\O ,40785,negative
1777,1134868598919270400,Jai Shree Ram...🙏🙏 https//t.co/889hQ4QBhM,Jai\Hin Shree\Hin Ram\Hin ...🙏🙏\O https\Eng //\O t\Eng .\O co\Eng /\O 889hQ4QBhM\Eng ,40803,neutral
1778,1133819246511661056,@rashmi_hindu @kanhaiyakumar Aukat dikha di logo ne is anti-nationalist ko shoot kr ke aazadi deni cahiye,@\O rashmi\Hin _\O hindu\Hin @\O kanhaiyakumar\Hin Aukat\Hin dikha\Hin di\Hin logo\Hin ne\Hin is\Eng anti-nationalist\Eng ko\Eng shoot\Eng kr\Hin ke\Hin aazadi\Hin deni\Hin cahiye\Hin ,40864,negative
1779,1134885001860931586,@UmarCheema1 @zartajgulwazir Kuty kay buch she is alerady grade 19 director in govt service she not like u matric fail chabery wala chotia,@\O UmarCheema1\Hin @\O zartajgulwazir\Hin Kuty\Hin kay\Hin buch\Eng she\Eng is\Eng alerady\Eng grade\Eng 19\O director\Eng in\Eng govt\Eng service\Eng she\Eng not\Eng like\Hin u\Eng matric\Eng fail\Eng chabery\Hin wala\Hin chotia\Eng ,40875,negative
1780,1135047802772381697,@marielalacson ugh i’m super hungry naaa. ☹️ thank you mamsh 😘,@\O marielalacson\Eng ugh\Hin i\Eng ’\O m\Eng super\Eng hungry\Eng naaa\Hin .\O ☹️\O thank\Hin you\Hin mamsh\Hin 😘\EMT ,40893,neutral
1781,1134546679946981377,@A_R_F_A @TalhaGhouri786 @MaryamNSharif Or INSHALLAH jail me he rhy ga chor ka bacha,@\O A\Hin _\O R\Eng _\O F\Eng _\O A\Eng @\O TalhaGhouri786\Eng @\O MaryamNSharif\Hin Or\Hin INSHALLAH\Hin jail\Hin me\Hin he\Hin rhy\Eng ga\Hin chor\Hin ka\Hin bacha\Hin ,40911,negative
1782,1135119529124564992,Had ho gyi koi garib mehnat se kma kar bhi ni kha sakta...RPF walo ko kus fokat me nhi diya hoga tabhi girftar kiya… https//t.co/sdDWTTJHUF,Had\Hin ho\Hin gyi\Hin koi\Hin garib\Hin mehnat\Hin se\Hin kma\Hin kar\Hin bhi\Hin ni\Hin kha\Hin sakta\Hin ...\O RPF\Eng walo\Hin ko\Hin kus\Hin fokat\Hin me\Hin nhi\Hin diya\Hin hoga\Hin tabhi\Hin girftar\Hin kiya\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O sdDWTTJHUF\Eng ,40952,negative
1783,1132318285721026561,RT @Crudifixion Finally it is a no-brainer that Ajinkya Rahane would have been a better pick in the place of Dinesh Karthik. Or maybe th…,RT\Eng @\O Crudifixion\Eng Finally\Eng it\Eng is\Eng a\Eng no-brainer\Eng that\Eng Ajinkya\Hin Rahane\Hin would\Eng have\Eng been\Eng a\Eng better\Eng pick\Eng in\Eng the\Eng place\Eng of\Eng Dinesh\Eng Karthik\Hin .\O Or\Eng maybe\Eng th\Eng …\O ,40953,neutral
1784,1135044423253803008,@Pagal_aurat Tomorrow I will be in the best regards David David I am ugly still better than saying your words but w… https//t.co/61OU2xN2qr,@\O Pagal\Hin _\O aurat\Hin Tomorrow\Hin I\Eng will\Eng be\Eng in\Eng the\Eng best\Eng regards\Eng David\Eng David\Eng I\Eng am\Eng ugly\Eng still\Eng better\Eng than\Eng saying\Eng your\Eng words\Eng but\Eng w\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O 61OU2xN2qr\Eng ,40970,neutral
1785,1135070571824160768,@myogiadityanath Yogi ji.. Varansi police apna kaam sahi tarike se nhi kr rhi ...Pandeypur me na to traffic sahi ha… https//t.co/7cbFh1ovdl,@\O myogiadityanath\Eng Yogi\Hin ji\Hin ..\O Varansi\Hin police\Hin apna\Hin kaam\Hin sahi\Hin tarike\Hin se\Hin nhi\Hin kr\Hin rhi\Hin ...\O Pandeypur\Hin me\Hin na\Hin to\Hin traffic\Eng sahi\Hin ha\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O 7cbFh1ovdl\Eng ,40977,neutral
1786,1135343833682718723,RT @MutePaper Shame is a word unknown to you. I shouldn't even say shame on you. Lanat hai aap k mounh per wesey. https//t.co/TW2KxjV2Zj,RT\Eng @\O MutePaper\Hin Shame\Hin is\Eng a\Eng word\Eng unknown\Eng to\Eng you\Eng .\O I\Eng shouldn't\Eng even\Eng say\Eng shame\Eng on\Eng you\Eng .\O Lanat\Hin hai\Hin aap\Hin k\Hin mounh\Hin per\Hin wesey\Eng .\O https\Eng //\O t\Eng .\O co\Eng /\O TW2KxjV2Zj\Eng ,41009,negative
1787,1133774507963965440,RT @ANI4Bjp Congress Spoke person Rajiv Tyagi on the question For Rahul Gandhi Set down  Dekhiye ye bhadve media vale dalle Rahul ji ko g…,RT\Eng @\O ANI4Bjp\Eng Congress\Eng Spoke\Eng person\Eng Rajiv\Eng Tyagi\Eng on\Eng the\Eng question\Eng For\Eng Rahul\Eng Gandhi\Eng Set\Hin down\Hin Dekhiye\Hin ye\Hin bhadve\Hin media\Hin vale\Hin dalle\Hin Rahul\Hin ji\Hin ko\Hin g\Eng …\O ,41168,negative
1788,1134517007653658625,RT @mrlala20 @NirmalR75447145 @varshasinghmcx Ek nahi blki kai farji N.G.O.'s ese hain jo desh me hindu dharm ko badnam kr dharmantaran ko…,RT\Eng @\O mrlala20\Eng @\O NirmalR75447145\Eng @\O varshasinghmcx\Eng Ek\Hin nahi\Hin blki\Hin kai\Hin farji\Hin N\Hin .\O G\Eng .\O O\Eng .\O 's\Eng ese\Hin hain\Hin jo\Hin desh\Hin me\Hin hindu\Hin dharm\Hin ko\Hin badnam\Hin kr\Hin dharmantaran\Hin ko\Hin …\O ,41176,negative
1789,1132662205332172800,RT @DeepakY77770788 @MehboobaMufti Aap to chup he rha kro......kuch jyada he bolti ho tabhe to j&k ke Awam ne buri trh hraya h election me,RT\Eng @\O DeepakY77770788\Eng @\O MehboobaMufti\Eng Aap\Hin to\Hin chup\Hin he\Hin rha\Hin kro\Hin ......\O kuch\Hin jyada\Hin he\Hin bolti\Hin ho\Hin tabhe\Hin to\Hin j\Eng &\O k\Hin ke\Hin Awam\Hin ne\Hin buri\Hin trh\Hin hraya\Hin h\Eng election\Eng me\Hin ,41261,negative
1790,1134514530317246466,@AgassiChing Thank you din kuya @AgassiChing  di kami magsasawa💚 we loveyou JaiGa💚 pashout kuya,@\O AgassiChing\Hin Thank\Eng you\Hin din\Eng kuya\Hin @\O AgassiChing\Hin di\Hin kami\Hin magsasawa\Eng 💚\O we\Eng loveyou\Hin JaiGa\Hin 💚\O pashout\Hin kuya\Eng ,41263,positive
1791,1132211885430923265,RT @vkatara4011 @sharmaamity @Opinder1Singh @MyNation_net @Bharat9131D @SwapnilATalekar @AmitShah @rsprasad @SriRudyBABA @DeepikaBhardwaj…,RT\Eng @\O vkatara4011\Eng @\O sharmaamity\Eng @\O Opinder1Singh\Eng @\O MyNation\Eng _\O net\Eng @\O Bharat9131D\Eng @\O SwapnilATalekar\Hin @\O AmitShah\Hin @\O rsprasad\Eng @\O SriRudyBABA\Hin @\O DeepikaBhardwaj\Eng …\O ,41295,neutral
1792,1133593762578329600,@waglenikhil Abhi tere jaise pagle gutter ke keede ko log hate hi karenge na yabed room leke jayenge?except some AA… https//t    co/ihaIHZPr07,@\O waglenikhil\Hin Abhi\Hin tere\Hin jaise\Hin pagle\Hin gutter\Hin ke\Hin keede\Hin ko\Hin log\Hin hate\Hin hi\Hin karenge\Hin na\Hin yabed\Eng room\Hin leke\Hin jayenge\Hin ?\O except\Eng some\Eng AA\Eng …\O https\Eng //\O t\Eng co\Eng /\O ihaIHZPr07\Eng ,41364,negative
1793,1135322892642803713,Her Koi badshaahoon k aagay letne wala aur deal ker k Panah maangne wala Bhagora Nawaz Shareef bhi nahi hota Sir je… https//t.co/9ZdKDr2fp5,Her\Hin Koi\Hin badshaahoon\Hin k\Hin aagay\Hin letne\Hin wala\Hin aur\Hin deal\Hin ker\Eng k\Hin Panah\Hin maangne\Hin wala\Hin Bhagora\Hin Nawaz\Eng Shareef\Hin bhi\Hin nahi\Hin hota\Hin Sir\Hin je\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O 9ZdKDr2fp5\Eng ,41435,negative
1794,1135324489200390144,@nameeraisrar26 We all are strong when time comes ap khud ko khud Akela kr k Khush nhi rah skty,@\O nameeraisrar26\Eng We\Eng all\Eng are\Eng strong\Eng when\Eng time\Eng comes\Eng ap\Hin khud\Hin ko\Hin khud\Hin Akela\Hin kr\Hin k\Hin Khush\Hin nhi\Hin rah\Hin skty\Eng ,41446,positive
1795,1132909211288002560,@AjazkhanActor Yeh thanks goes to chaiwala modi जो गुजरात के नाम पर झूठा प्रचार कर के EVM Kay ghotale kar kay aaj… https//t.co/rgYOUrBA7i,@\O AjazkhanActor\Hin Yeh\Hin thanks\Eng goes\Eng to\Eng chaiwala\Hin modi\Hin जो\O गुजरात\O के\O नाम\O पर\O झूठा\O प्रचार\O कर\O के\O EVM\Eng Kay\Hin ghotale\Hin kar\Hin kay\Hin aaj\Hin …\O https\Eng //\O t\Eng .\O co\Hin /\O rgYOUrBA7i\Hin ,41475,positive
1796,1130858529336614913,@ashokgehlot51 Sir Abki baar fir modi sarkar Aur ha sir ek baat aur aapko bata de jab tak modi ji hame 15 Lakh ru… https//tco/avTU8iSyYu,@\O ashokgehlot51\Eng Sir\Hin Abki\Hin baar\Hin fir\Hin modi\Hin sarkar\Hin Aur\Hin ha\Hin sir\Hin ek\Hin baat\Hin aur\Hin aapko\Hin bata\Hin de\Hin jab\Hin tak\Hin modi\Hin ji\Hin hame\Hin 15\O Lakh\Hin ru\Eng …\O https\Eng //\O tco\Eng /\O avTU8iSyYu\Hin ,41536,neutral
1797,1134841189218234368,@AmitShah Aako aur mananiya Pradhan mantri Sri Narendra Modi ji hardik badhai. Sab thik hain par Bengal se sirf ek… https//t.co/F2x4XHZ8m1,@\O AmitShah\Hin Aako\Hin aur\Hin mananiya\Hin Pradhan\Hin mantri\Hin Sri\Hin Narendra\Eng Modi\Hin ji\Hin hardik\Hin badhai\Hin .\O Sab\Hin thik\Hin hain\Hin par\Hin Bengal\Hin se\Hin sirf\Hin ek\Hin …\O https\Eng //\O t\Eng .\O co\Eng /\O F2x4XHZ8m1\Eng ,41551,positive
1798,1135010047958966272,@sherryontopp Sidhu ji Suna tha sardar baat k pakke hote hai  kya hua AAP saradar nahi ya baat ke pakke nahi https//t.co/ZSWKK2Echm,@\O sherryontopp\Eng Sidhu\Eng ji\Hin Suna\Hin tha\Hin sardar\Hin baat\Hin k\Hin pakke\Hin hote\Hin hai\Hin kya\Hin hua\Hin AAP\Hin saradar\Hin nahi\Hin ya\Hin baat\Hin ke\Hin pakke\Hin nahi\Hin https\Eng //\O t\Eng .\O co\Eng /\O ZSWKK2Echm\Eng ,41559,negative
1799,1134530822633996288,@hwnewsnetwork @FinMinIndia Modiji jo bhi karte hain master stroke hi hota hai to fir yeh sawaal kyun.,@\O hwnewsnetwork\Eng @\O FinMinIndia\Eng Modiji\Hin jo\Hin bhi\Hin karte\Hin hain\Hin master\Eng stroke\Eng hi\Hin hota\Hin hai\Hin to\Hin fir\Hin yeh\Hin sawaal\Hin kyun\Hin .\O ,41593,neutral
1800,1134808316884865025,@the_hindu America aur Canada ke naagrik bankar log deshbhakti ka dikhava kar rahe hain Aur desh ke liye kurbani de… https//t.co/cb3gToPxlO,@\O the\Eng _\O hindu\Hin America\Eng aur\Eng Canada\Hin ke\Hin naagrik\Hin bankar\Hin log\Hin deshbhakti\Hin ka\Hin dikhava\Hin kar\Hin rahe\Hin hain\Hin Aur\Hin desh\Hin ke\Hin liye\Hin kurbani\Hin de\Eng …\O https\Eng //\O t\Eng .\O co\Hin /\O cb3gToPxlO\Hin ,41599,negative
1801,1130870944925274113,@TripathiiPankaj @BajpayeeManoj @shweta_official @vivekagnihotri @pg2705 @Tripathiipankaj Aapki bahut ijjat krta hu… https//tco/tsd9qSFC78,@\O TripathiiPankaj\Hin @\O BajpayeeManoj\Hin @\O shweta\Hin _\O official\Eng @\O vivekagnihotri\Eng @\O pg2705\Eng @\O Tripathiipankaj\Hin Aapki\Hin bahut\Hin ijjat\Hin krta\Hin hu\Hin …\O https\Eng //\O tco\Eng /\O tsd9qSFC78\Eng ,41610,positive
1802,1133985962273529856,KCR Saab GATUMALLU ke ISHQ me 7 MP seats Qurbaan kardiye ISHQ Aisa Sachcha Hona Chahiye NOBEL PRIZE for GEY LOVE 👏👏👏👏👏👏👏,KCR\Eng Saab\Hin GATUMALLU\Hin ke\Hin ISHQ\Hin me\Hin 7\O MP\Eng seats\Eng Qurbaan\Hin kardiye\Hin ISHQ\Hin Aisa\Hin Sachcha\Hin Hona\Hin Chahiye\Hin NOBEL\Eng PRIZE\Eng for\Eng GEY\Hin LOVE\Hin 👏👏👏👏👏👏👏\O ,41615,negative
1803,1130872516237336576,@nehantics Haan yaar neha 😔😔 kab karega woh post 😭 Usne na sach mein photoshoot karna chahiye phir woh post karega… https//tco/5RSlSbZNtt,@\O nehantics\Hin Haan\Hin yaar\Hin neha\Hin 😔😔\O kab\Hin karega\Hin woh\Hin post\Hin 😭\EMT Usne\Hin na\Hin sach\Hin mein\Hin photoshoot\Eng karna\Hin chahiye\Hin phir\Hin woh\Hin post\Hin karega\Hin …\O https\Eng //\O tco\Eng /\O 5RSlSbZNtt\Eng ,41616,neutral
1804,1132204966121283585,@ShilpiSinghINC pakistan ki janta bjp se naraj hai aur india ki janta khush hai tabhi to india ne 300 seats bjp ko di.,@\O ShilpiSinghINC\Hin pakistan\Eng ki\Hin janta\Hin bjp\Hin se\Hin naraj\Hin hai\Hin aur\Hin india\Hin ki\Hin janta\Hin khush\Hin hai\Hin tabhi\Hin to\Hin india\Eng ne\Eng 300\O seats\Eng bjp\Hin ko\Hin di\Hin .\O ,41740,neutral
